ССЫЛКА НА ЗАПИСЬ;ССЫЛКА НА ЗАПИСЬ С УЧЁТОМ ВЛАДЕЛЬЦА;ВЛАДЕЛЕЦ СТЕНЫ;АВТОР ЗАПИСИ;ДАТА И ВРЕМЯ;ТЕКСТ ПОСТА;ЛАЙКОВ;РЕПОСТОВ;КОММЕНТАРИЕВ;ПРОСМОТРОВ;ССЫЛКА НА КОММЕНТАРИЙ;НАЗВАНИЕ АВТОРА;ПОДПИСЧИКОВ
https://vk.com/wall-211520274_15927;https://vk.com/club211520274?w=wall-211520274_15927;https://vk.com/club211520274;https://vk.com/club211520274;2024-03-13 09:33;Объединяя в себе силу кальция для восстановления эмали и уникальные свойства прополиса для укрепления десен, зубные пасты Faberlic помогают мне улучшать состояние полости рта, поддерживать здоровье улыбки и уверенность в своем дыхании✅  🤍Зубная паста «Двойной кальций» для восстановления эмали с уникальной формулой помогает поддерживать здоровье зубов. Благодаря двойному содержанию кальция, паста делает зубы более крепкими, предотвращая их разрушение. Паста обладает приятным вкусом и свежим ароматом, делая процесс чистки зубов приятным и эффективным😊  🧡Зубная паста «Алтайский Прополис» для укрепления десен и поддержания здоровья полости рта обогащена прополисом, который эффективно борется с воспалениями, защищает десны, делая их здоровыми и устойчивыми к различным воздействиям✅  Пасты стали моими истинными фаворитами, ведь они эффективно, но в то же время бережно очищают зубы, устраняя зубной налет, и придают свежесть дыханию🫶🦷✨;273;32;34;12798;;БЬЮТИ БЛОГЕР МАМА alinavalova.beautyblog;13317
https://vk.com/wall-86956995_41739;https://vk.com/club86956995?w=wall-86956995_41739;https://vk.com/club86956995;https://vk.com/club86956995;2024-03-13 15:35;"Наш фестиваль стартует уже в эти выходные! 16 и 17 марта ждем вас на самой весенней ""Петербургской ярмарке"" в Севкабель Порт.  Мастера ручной работы и дизайнеры, 150 локальных проектов, арт-зона и мастер-классы, диджей сеты, яркие фотозоны и фудкорт - краткий список того, что вас ждет на берегу Финского залива.  Тема грядущего фестиваля - «Весенние краски». Готовим яркие фотозоны и декорации, гигантскую раскраску и арт-зону. Можно будет изучить несколько техник рисования и работы с цветом: Тай-Дай, Флюид Арт, рисование цветным песком, роспись по ткани, мини-картины.  🌼Посмотреть полный список всех мастер-классов, а также записаться на них, вы сможете в обсуждениях нашей группы, по ссылке: https://vk.cc/7iz55a  🌼Что можно будет найти в зоне маркета: - дизайнерскую одежду, украшения, винтаж, деликатесы, натуральную косметику, подарки на любой случай, керамику, декор для дома и многое другое - книги от местных издательств - винил - натуральные продукты в фермерском уголке - впервые на фестивале - уголок детских товаров от Instamamaspiter  Сайт фестиваля: https://handmadefest.ru/  • Где: Севкабель Порт, Цех, Кожевенная линия, д. 40, лит. Б • Вход для гостей: свободный • Dog friendly🐕  erid: LjN8K3fDS Реклама ООО ""Петербургская Ярмарка""";148;130;11;11936;;«Петербургская ярмарка»;54080
https://vk.com/wall-141337539_8159;https://vk.com/club141337539?w=wall-141337539_8159;https://vk.com/club141337539;https://vk.com/club141337539;2024-03-12 17:02;Сальма Хайек и её «совет красоты», который массово подхватили крупные блогеры и стали транслировать его в массы. Спойлер: если кто-то из знаменитостей что-то делает, это не значит, что так правильно.   Совет звучит так:  Тщательно очищайте кожу перед сном, но не умывайте лицо с утра. За ночь, кожа вырабатывает масла, которые позволяют ей быть здоровой и молодой… 😐  Друзья, утреннее очищение   - это гигиена. Как чистка зубов, как утренний душ. Как мытьё рук.  Ночью сальные и потовые железы работают. С утра кожу необходимо умыть, а одной воды недостаточно, также как и недостаточно почистить зубы щёткой без пасты, а руки помыть без мыла.  Наносить косметику, в том числе и декоративную, на неподготовленную кожу, это значит, размазывать по коже весь тот секрет, который кожа выделяла всю ночь.  А значит, привет высыпаниям и прочим проблемам кожи, к которым она склонна.   Утреннее очищение, тоник, дневной крем - это база, это то, что должно быть с вами всегда, независимо от того, какая у вас кожа, какие ее задачи, выходите ли вы на улицу или весь день проведете дома.  Ваши вопросы?;281;5;12;10949;;Ольга Петрунина, Ваш Бьютиолог;75396
https://vk.com/wall-175151543_302600;https://vk.com/club175151543?w=wall-175151543_302600;https://vk.com/club175151543;https://vk.com/club175151543;2024-03-13 16:18;Министерство спорта РФ ввело программу подготовки по компьютерному спорту.  В неё войдет изучение ухода за телом, полостью рта, зубами, одеждой и обувью.;84;7;5;10405;;Районы Петербурга | СПб | Питер;209297
https://vk.com/wall-145037861_4830218;https://vk.com/club145037861?w=wall-145037861_4830218;https://vk.com/club145037861;https://vk.com/club145037861;2024-03-13 23:00;"Киберспортсменов в России обяжут следить за личной гигиеной  Минспорта анонсировало программу, включающую в себя не только изучение истории киберспорта и физкультуры, но и акцентирует внимание на личной гигиене.  Так, один из этапов начальной подготовки включает в себя курс о гигиене и санитарии.  Участникам будут предоставлены рекомендации по уходу за телом, полостью рта, зубами, а также одеждой и обувью.  Кроме того, в рамках программы особое внимание уделяется формированию патриотических ценностей, чувства долга и ответственности перед страной, а также уважению к госсимволам.  А после этих дебилизмов будут удивляться ""А ЧЁ ЭТО У НАС ВСЕ КИБЕРСПОРТСМЕНЫ СВАЛИЛИ В АДЕКВАТНЫЕ СТРАНЫ???""";60;54;22;9163;;ГУЛАГ;394974
https://vk.com/wall-195764716_3905;https://vk.com/club195764716?w=wall-195764716_3905;https://vk.com/club195764716;https://vk.com/club195764716;2024-03-13 10:00;Подборка боксов с натуральной косметикой и аромасвечами  Заказ можно оформить: ⠀ - В сообщениях группы: https://vk.me/srazu_v_vazu - По номеру телефону: 8 (927) 200-99-09 - На сайте: srazuvvazu.ru ⠀ *цены актуальны на момент публикации;4;0;0;8252;;Сразу в Вазу | Цветы | Доставка | Самара;11377
https://vk.com/wall-214064499_449;https://vk.com/club214064499?w=wall-214064499_449;https://vk.com/club214064499;https://vk.com/club214064499;2024-03-13 17:40;Весенний розыгрыш от клиники красоты и здоровья ВитаСмайл 🌷  🎁 В этот раз мы решили разыграть брендированную косметичку Angiofarm с наполнением, в набор входит: • косметичка Angiofarm  • миниатюра крем Angiofarm для зрелой кожи • миниатюра маска Angiofarm анти-эйдж • пробники кремов Angiofarm  • зеркальце ВитаСмайл  💫 Натуральная косметика Angiopharm разработана на базе новейших исследований в медицине и косметологии. Уникальные формулы продуктов Angiopharm содержат массу полезных компонентов и гарантируют эффективный уход, здоровый и свежий вид кожи лица.  Условия: * Быть участником группы [club214064499|Центр косметологии ВИТАСМАЙЛ]  * Сделать репост конкурсного поста себе на страничку ВК * В комментариях пиши «участвую»  Результаты подведем в субботу 16 марта при участии в розыгрыше не менее 20 человек 💫  Розыгрыш проходит в г. Челябинск, в случае выигрыша, победитель забирает приз сам на Труда, 85  Желаем удачи 🍀;266;89;255;7450;;Центр косметологии ВИТАСМАЙЛ;486
https://vk.com/wall-181141024_178258;https://vk.com/club181141024?w=wall-181141024_178258;https://vk.com/club181141024;https://vk.com/club181141024;2024-03-13 21:33;Киберспортсменов в России будут обучать нормам гигиены и санитарии   Министерство спорта Российской Федерации утвердило примерный план дополнительной образовательной программы по компьютерному спорту.  Помимо изучения истории киберспорта и форм физкультуры, участников программы обяжут следить за личной гигиеной, например, спортсменов обучат ухаживать за своим телом, полостью рта, зубами и одеждой.;11;7;3;7164;;Главное в Гагарине;28289
https://vk.com/wall-211041930_4941;https://vk.com/club211041930?w=wall-211041930_4941;https://vk.com/club211041930;https://vk.com/club211041930;2024-03-12 22:25;МАМЫ ПОКУПАЮТ ДОРОГИЕ ЗУБНЫЕ ПАСТЫ, НО МЕДЛЕННО ДЕЙСТВУЮЩИЕ  поэтому они просто не успеют начать работать — укреплять эмаль.🦷  Если у вас маленький ребёнок лучше используйте быстродействующие зубные пасты.   📍Они начинают работать сразу, и вам достаточно 30-40 секунд для полноценной чистки зубов.  Но без хорошей  зубной щётки🪥 и доп средства эффекта тоже не будет, ведь щетка очищает налёт и подготавливает эмаль для того, чтобы паста работала.  Эффективных зубных паст почти нет в обычных супермаркетах (смотрите хайлайтс РЕЙД), но они есть на маркет плейсах. И стоят не дорого.   ‼️Главное подобрать нужные средства гигиены именно вашему малышу, согласно его риск-профилю  https://osokinadoc.ru/guides?utm_source=vk;17;13;0;7079;;Детский стоматолог Осокина Анастасия Сергеевна;26013
https://vk.com/wall-21769441_6543;https://vk.com/club21769441?w=wall-21769441_6543;https://vk.com/club21769441;https://vk.com/club21769441;2024-03-13 22:23;"В современном мире гаджетов и технологий, когда искусственно произвести можно практически все, что угодно, человек все больше тянется к природе.  🌿Органическая косметика привлекает натуральным составом, отсутствием синтетических компонентов, она изготавливается без агрессивных ПАВ, парабенов, красителей и продуктов нефтехимии.   🍀Натуральные уходовые косметические средства мягко и бережно воздействуют на вашу кожу, не вызывают привыкания, а значит не дадут обратного эффекта при прекращении использования.   🌿Не нужно ждать от биокосметики моментального результата, ведь такие средства имеют накопительный эффект.   🌱При правильном подборе и регулярном применении, положительный результат не заставит себя долго ждать.  🌿Сочетание натуральных масел и целебных трав делает каждое средство для лица и тела уникальным, а природные компоненты наделяют косметику легким ненавязчивым ароматом.   В нашем магазине представлена натуральная косметика для тела и волос из биологически чистого сырья, которое дает природа сибирской тайги.   В ассортименте представлены бальзамы для губ, твердые шампуни, масла, сыворотки для лица и век, мыло ручной работы в разных форматах: кусковое, массажное, мыло-мочалка.  🌲Магазин ""Таёжный"",  ул. Интернациональная, д. 147, ЦУМ,  1 этаж, левое крыло.";7;18;0;6661;;"Магазин ""ТАЁЖНЫЙ"" эко-товары России";2291
https://vk.com/wall-21769441_6543;https://vk.com/club21769441?w=wall-21769441_6543;https://vk.com/club21769441;https://vk.com/club21769441;2024-03-13 22:23;"В современном мире гаджетов и технологий, когда искусственно произвести можно практически все, что угодно, человек все больше тянется к природе.  🌿Органическая косметика привлекает натуральным составом, отсутствием синтетических компонентов, она изготавливается без агрессивных ПАВ, парабенов, красителей и продуктов нефтехимии.   🍀Натуральные уходовые косметические средства мягко и бережно воздействуют на вашу кожу, не вызывают привыкания, а значит не дадут обратного эффекта при прекращении использования.   🌿Не нужно ждать от биокосметики моментального результата, ведь такие средства имеют накопительный эффект.   🌱При правильном подборе и регулярном применении, положительный результат не заставит себя долго ждать.  🌿Сочетание натуральных масел и целебных трав делает каждое средство для лица и тела уникальным, а природные компоненты наделяют косметику легким ненавязчивым ароматом.   В нашем магазине представлена натуральная косметика для тела и волос из биологически чистого сырья, которое дает природа сибирской тайги.   В ассортименте представлены бальзамы для губ, твердые шампуни, масла, сыворотки для лица и век, мыло ручной работы в разных форматах: кусковое, массажное, мыло-мочалка.  🌲Магазин ""Таёжный"",  ул. Интернациональная, д. 147, ЦУМ,  1 этаж, левое крыло.";7;18;0;6661;;"Магазин ""ТАЁЖНЫЙ"" эко-товары России";2291
https://vk.com/wall-90623832_2486605;https://vk.com/club90623832?w=wall-90623832_2486605;https://vk.com/club90623832;https://vk.com/club90623832;2024-03-12 15:01;"Доктор Хасанова помогает восстановить здоровье сосудов головного мозга и нервов.  13-14 апреля в [club127939263|“МиГе”] в Котласе – прием врача-невролога высшей категории, кандидата медицинских наук, ангионевролога (специалиста по сосудистым заболеваниям нервной системы) и цефалголога (специалиста по головным болям) Нины Минувалиевны Хасановой.  Стоимость приема 1850 рублей. Записывайтесь прямо сейчас по телефону 8-921-673-03-03.  О симптомах основных неврологических болезней (для расширения вашего кругозора) рассказывает врач Н.М.Хасанова:  – Мигрень – пульсирующие головные боли от 24 до 72 часов, сопровождаются свето- и звукобоязнью, возможно, тошнотой, усиливаются при физической нагрузке и при ходьбе.  – Доброкачественное пароксизмальное позиционное головокружение – приступы вращательного головокружения ( у него есть определенное направление движения) при перемене положения тела длительностью до 1 минуты, но часто (столько раз, сколько вы принимаете провоцирующую головокружение позу).  – Головная боль мышечного напряжения. Похожа на сдавливание головы (лба, темени, затылка) тугой шапочкой для бассейна или давление кирпича весом 1 кг на макушку. Болит до 7 дней и более, чаще к вечеру.  – Невропатия лицевого нерва – остро перестают работать мышцы половины лица с одной стороны: не закрывается глаз, не получается улыбнуться и жевать на стороне паралича.  – Невралгия тройничного нерва – резчайшие боли, «как электрический разряд» в лице, приступы очень короткие (до 1 минуты), но частые, провоцируются жеванием, чисткой зубов, прикосновением к лицу.  Паркинсонизм – скованность и замедленность в конечностях сначала с одной стороны (рука может болеть и не подниматься), потом и с двух сторон – но это уже выраженная стадия болезни. Дрожание также сначала с одной стороны (рука и/или нога), нижняя челюсть, а вот голова – никогда.  Синдром деменции – изменение социальной сферы жизни человека. Такая забывчивость, которая ведет к потере навыков ведения хозяйства, общения с друзьями и семьей. Часто бывает у пожилых пациентов, не обязательно приговор.  Рассеянный склероз – внезапное появление разнообразных не связанных между собою неврологических симптомов – онемения, слабости, шаткости – у молодого пациента (чаще женщины).  Записаться к неврологу Н.М.Хасановой на 13 или 14 апреля можно в регистратуре ""МиГа"" на Набережной: 8-921-673-03-03.  Имеются противопоказания. Необходима консультация специалиста. Лиц. ЛО41-01152-29/00377671 от 12.10.2020 г. 18+";12;14;0;6575;;Подслушано в Котласе;70233
https://vk.com/wall-38242868_1626668;https://vk.com/club38242868?w=wall-38242868_1626668;https://vk.com/club38242868;https://vk.com/club38242868;2024-03-12 17:30;Добрый вечер! Где у нас лучше всего сделать проф чистку зубов? Хочется, чтоб сделали идеально и качественно 🦷 Анон, пожалуйста.;7;2;7;6377;;ТУТАЕВ | ПОДСЛУШАНО;50681
https://vk.com/wall205957077_17635;https://vk.com/id205957077?w=wall205957077_17635;https://vk.com/id205957077;https://vk.com/id205957077;2024-03-13 11:35;Этот месяц будет ОЧЕНЬ ТЯЖЕЛЫЙ 😫  11 марта: кастрация 7 котов у Екатерины Дубик 5,600 тыс (оплачено)  12 марта: вправление  прямой кишки Марка с наложением швов  5,200 тыс (оплачено)  13 марта: чистка запора у Мышки после операции по вправлении прямой кишки 4,200  (оплачено)  14 марта: стерилизация кошки+ кастрация кота 3,200 (оплачено)  15 марта: кастрация кота 1,000  17 марта: стерилизация кошки 2,000  18 марта: стерилизация 4 кошек  6,800  19 марта: скрининг сердца и сдача крови на иммунодефицит перед удалением всех зубов старому котику  Роналдо 3,000  20 марта: стерилизация 4 кошек 6,800  22 марта: операция на сломанный таз сбитой кошке Черри 30,000  23 марта: приём хирурга перед операцией у Роналдо 1400  26 марта: третья операция на сломанный таз у Кузи 30,000 (оплачено)  29 марта: удаление зубов у Роналдо и полостная операция у Марка по пришиванию кишки в брюшной полости 20,000+25,000  Итого: минимум 122,000 только на лечение и операции   На счету 23,178 🙏❤  И у нас нет корма СОВСЕМ, 130 котам скоро будет нечего кушать 🤷  Поэтому, к сожалению, никого новых не беру, какой бы не был тяжёлый случай, вынуждена буду отказать 😩 Мы сами в полной попе...;129;55;19;6268;;Юлия Риттер;7145
https://vk.com/wall-210186010_3616;https://vk.com/club210186010?w=wall-210186010_3616;https://vk.com/club210186010;https://vk.com/club210186010;2024-03-13 18:02;Всегда славились богатым выбором Ярмарочные ряды на Масленицу Широкую! И у нас есть чем вас порадовать 🤗 17 марта, Воскресенье Начинаем в 13:00 Бельбекская Ярмарка с.Соколиное, Пания Парк  В Кругу мастеров у наших фермеров вы можете продегустировать и приобрести  🧀уникальные сорта крафтовых сыров 🍯крымский мёд 🏺свежие сыродавленные масла 🥨цельнозерновой хлеб на закваске 🍫ремесленный шоколад  🍰натуральные десерты без сахара 🥞 домашняя выпечка 🌱крымские горные чаи ферментированные продукты  и многое другое.   А мастера-ремесленники приготовили для вас  🧵текстильные изделия для создания особой атмосферы в доме 🧸игрушки, выполненные в разных техниках 💍уникальные украшения и одежду 🪵изделия из дерева 🕯️ароматические свечи 🏺керамику 🧺плетёные корзины 🧴 натуральную косметику  и многое другое.    🥙Поляна вкусов встречает вас горячей и свежей вегетарианской едой.  🎪Детский круг ждёт с мастер-классами и аттракционами.  🧘🏻‍♀️В зоне Место Силы - Гвоздестояние под звуки бубна, различные практики и техники массажа, чайный мастер.  🎺 На сцене для вас звучат музыканты 🎶 и готовится интересная программа.  🔥И конечно, приглашаем всех желающих на традиционный этноджем у костра.  Вход на Ярмарку СВОБОДНЫЙ Всех ждём 🤗  17 марта, Воскресенье Начинаем в 13:00 НАШ АДРЕС: с. Соколиное, перекрёсток улиц Ялтинская/Титова, Пания Парк.;127;69;26;5894;;Бельбекская ярмарка | Крым | с.Соколиное;11486
